t_ms,ax,ay,az,steps
42282,-16,-19,-1020,0
42382,-17,-21,-1021,0
42481,-15,-20,-1021,0
42580,-14,-20,-1020,0
42678,-15,-21,-1020,0
42776,-15,-20,-1021,0
42874,-16,-20,-1021,0
42974,-17,-22,-1021,0
43071,-17,-23,-1020,0
43170,-15,-22,-1021,0
43266,-16,-23,-1021,0
43367,-15,-24,-1019,0
43465,-16,-23,-1019,0
43564,-14,-23,-1019,0
43663,-15,-23,-1020,0
43763,-15,-21,-1020,0
43861,-15,-21,-1020,0
43960,-16,-20,-1021,0
44057,-16,-21,-1020,0
44154,-15,-21,-1021,0
44253,-15,-22,-1020,0
44353,-15,-23,-1021,0
44450,-14,-23,-1019,0
44547,-13,-21,-1020,0
44645,-15,-20,-1021,0
44742,-15,-21,-1023,0
44839,-16,-19,-1021,0
44938,-15,-19,-1021,0
45038,-15,-21,-1020,0
45135,-15,-22,-1020,0
45234,-14,-22,-1020,0
45333,-14,-21,-1021,0
45434,-16,-23,-1019,0
45532,-15,-21,-1021,0
45629,-15,-20,-1022,0
45727,-15,-22,-1020,0
45827,-15,-20,-1021,0
45927,-15,-20,-1021,0
46026,-14,-23,-1022,0
46125,-15,-22,-1022,0
46226,-15,-20,-1020,0
46326,-15,-22,-1021,0
46425,-16,-20,-1020,0
46523,-15,-21,-1021,0
46622,-15,-22,-1021,0
46721,-15,-22,-1021,0
46821,-15,-23,-1020,0
46920,-16,-22,-1022,0
47020,-15,-21,-1020,0
47122,-15,-22,-1021,0
47222,-15,-22,-1020,0
47321,-15,-23,-1020,0
47418,-15,-21,-1020,0
47518,-16,-21,-1019,0
47616,-15,-20,-1021,0
47714,-16,-21,-1021,0
47814,-15,-20,-1021,0
47912,-14,-22,-1021,0
48010,-14,-22,-1019,0
48109,-15,-22,-1020,0
48209,-14,-22,-1020,0
48308,-15,-22,-1020,0
48406,-15,-22,-1020,0
48504,-15,-23,-1021,0
48603,-15,-23,-1019,0
48702,-15,-24,-1020,0
48800,-16,-23,-1020,0
48896,-16,-21,-1021,0
48994,-17,-21,-1020,0
49093,-15,-20,-1021,0
49193,-15,-20,-1021,0
49293,-14,-20,-1020,0
49392,-15,-22,-1020,0
49491,-16,-20,-1020,0
49592,-15,-20,-1020,0
49691,-16,-21,-1020,0
49790,-15,-21,-1020,0
49887,-15,-21,-1021,0
49987,-15,-22,-1019,0
50086,-13,-22,-1020,0
50185,-15,-23,-1020,0
50284,-15,-21,-1020,0
50382,-15,-20,-1022,0
50479,-16,-20,-1021,0
50580,-16,-22,-1020,0
50682,-15,-21,-1021,0
50780,-15,-20,-1020,0
50879,-15,-20,-1020,0
50976,-15,-20,-1020,0
51074,-15,-21,-1019,0
51170,-15,-20,-1020,0
51268,-16,-21,-1021,0
51366,-15,-21,-1020,0
51464,-15,-21,-1021,0
51561,-15,-20,-1021,0
51662,-15,-21,-1022,0
51759,-15,-20,-1020,0
51856,-15,-22,-1020,0
51955,-15,-20,-1020,0
